tagId,timestamp,converted_timestamp,time,converted_date,x,y,z,numAnchors,battery,error
62036,1708720806288,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,492.3599077950146,472.15854167833294,0,3,3.0261936,0.08333333333333337
62035,1708720806288,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,432.3784033555884,477.31128982599387,0,3,3.0261936,0.16666666666666663
62028,1708720806145,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,508.40965644459027,504.04889272271737,0,3,3.0045161,0.16666666666666663
62027,1708720806145,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,506.0905224209023,508.68826746634096,0,3,3.0131495,0.16666666666666663
62023,1708720806288,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,507.42031202092056,482.10922540758037,0,3,3.0131495,0.08333333333333337
62018,1708720806145,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,452.9945966350686,460.9691719858074,0,3,3.0437622,0.16666666666666663
62043,1708720806145,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,545.1516850025716,491.7468833903296,0,3,3.0131495,0.33333333333333337
62022,1708720805749,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,512.3438882334497,478.42496335392946,0,3,3.021833,0.08333333333333337
62025,1708720805749,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,595.9318441615396,586.3184661533276,0,4,3.0088265,0.25
62026,1708720806145,2024-02-23 14:40:06-06:00,14:40:06,2024-02-23,480.1847731114689,518.1859808265111,0,4,3.0045161,0.3125
62035,1708720807355,2024-02-23 14:40:07-06:00,14:40:07,2024-02-23,433.75599428890325,476.6312010776429,0,3,3.0305665,0.16666666666666663
62036,1708720807355,2024-02-23 14:40:07-06:00,14:40:07,2024-02-23,492.74377981959503,472.12753468294295,0,3,3.0305665,0.08333333333333337
62043,1708720807223,2024-02-23 14:40:07-06:00,14:40:07,2024-02-23,548.657966641325,482.7035673624101,0,3,3.0131495,0.16666666666666663
62028,1708720807223,2024-02-23 14:40:07-06:00,14:40:07,2024-02-23,504.10878712150264,508.5447041613286,0,3,3.0088265,0.16666666666666663
62039,1708720807355,2024-02-23 14:40:07-06:00,14:40:07,2024-02-23,460.66967093720484,470.7972888054994,0,3,3.021833,0.08333333333333337
62027,1708720807223,2024-02-23 14:40:07-06:00,14:40:07,2024-02-23,505.2176241617096,509.29312137338854,0,3,3.017485,0.16666666666666663
62037,1708720807355,2024-02-23 14:40:07-06:00,14:40:07,2024-02-23,521.36267633882,459.30350015992724,0,3,3.0349524,0.0
