version,tagId,timestamp,x,y,z,success,blinkIndex,latency,anchorid1,anchorid2,anchorid3,anchorid4,anchorid5,rss1,rss2,rss3,rss4,rss5,converted_date,time
2.1,200000636,1688738647.963016,-7071.0,7303.0,1000.0,True,543047,19,5018,5043,5077,5084,5094,-92,-88.0,-93.0,-83.0,-85.0,2023-07-07,09:04:07.963
2.1,200000639,1688738648.2850049,,,,False,52984,17,5018,5043,5077,5084,5094,-84,-83.0,-98.0,-91.0,-99.0,2023-07-07,09:04:08.285
2.1,200000641,1688738648.542809,4973.0,2223.0,1000.0,True,473539,23,5018,5043,5077,5084,5094,-86,-83.0,-83.0,-85.0,-83.0,2023-07-07,09:04:08.542
2.1,200000661,1688738648.837262,,,,False,7222,18,5018,5043,5077,5084,5094,-84,-84.0,-90.0,-82.0,-87.0,2023-07-07,09:04:08.837
2.1,200000636,1688738648.969883,-6674.0,7744.0,1000.0,True,543048,14,5018,5043,5077,5084,5094,-90,-88.0,-93.0,-85.0,-86.0,2023-07-07,09:04:08.969
2.1,200000664,1688738649.033397,1728.0,10005.0,1000.0,True,3324,28,5018,5043,5077,5084,5094,-83,-82.0,-81.0,-81.0,-81.0,2023-07-07,09:04:09.033
2.1,200000639,1688738649.293537,,,,False,52985,25,5018,5043,5077,5084,5094,-85,-83.0,-99.0,-99.0,-120.0,2023-07-07,09:04:09.293
2.1,200000663,1688738649.432366,,,,False,131918,21,5018,5043,5077,5084,5094,-99,-84.0,-82.0,-83.0,-82.0,2023-07-07,09:04:09.432
2.1,200000641,1688738649.523809,4840.0,3022.0,1000.0,True,473540,27,5018,5043,5077,5084,5094,-93,-83.0,-82.0,-84.0,-84.0,2023-07-07,09:04:09.523
2.1,200000661,1688738649.8012679,,,,False,7223,17,5018,5043,5077,5084,5094,-84,-85.0,-85.0,-82.0,-88.0,2023-07-07,09:04:09.801
2.1,200000636,1688738649.984827,,,,False,543049,22,5018,5043,5077,5084,5094,-92,-87.0,-101.0,-92.0,-94.0,2023-07-07,09:04:09.984
2.1,200000638,1688738649.993595,1077.0,9363.0,1000.0,True,10102,26,5018,5043,5077,5084,5094,-83,-81.0,-81.0,-81.0,-81.0,2023-07-07,09:04:09.993
2.1,200000639,1688738650.3279068,,,,False,52986,22,5018,5043,5084,,,-86,-88.0,-99.0,,,2023-07-07,09:04:10.327
2.1,200000637,1688738650.8452349,2406.0,9569.0,1000.0,True,18955,32,5018,5043,5077,5084,5094,-88,-86.0,-81.0,-82.0,-80.0,2023-07-07,09:04:10.845
2.1,200000636,1688738651.001603,-9935.0,8156.0,1000.0,True,543050,28,5018,5043,5084,5094,,-87,-85.0,-92.0,-120.0,,2023-07-07,09:04:11.001
2.1,200000639,1688738651.357204,,,,False,52987,23,5018,5043,5084,5094,,-84,-86.0,-93.0,-96.0,,2023-07-07,09:04:11.357
2.1,200000636,1688738652.018702,-9375.0,7482.0,1000.0,True,543051,17,5018,5043,5084,5094,,-85,-84.0,-91.0,-102.0,,2023-07-07,09:04:12.018
2.1,200000639,1688738652.3944309,,,,False,52988,19,5018,5043,5077,5084,5094,-86,-88.0,-102.0,-92.0,-105.0,2023-07-07,09:04:12.394
2.1,200000641,1688738652.5250828,4877.0,3533.0,1000.0,True,473543,19,5018,5043,5077,5084,5094,-91,-87.0,-81.0,-86.0,-83.0,2023-07-07,09:04:12.525
2.1,200000661,1688738652.7631729,,,,False,7226,16,5018,5043,5077,5084,5094,-84,-86.0,-86.0,-83.0,-88.0,2023-07-07,09:04:12.763
2.1,200000637,1688738652.842437,2254.0,9546.0,1000.0,True,18957,14,5018,5043,5077,5084,5094,-89,-84.0,-81.0,-83.0,-81.0,2023-07-07,09:04:12.842
2.1,200000636,1688738653.0566568,-9375.0,7482.0,1000.0,True,543052,18,5018,5043,5084,5094,,-84,-84.0,-95.0,-95.0,,2023-07-07,09:04:13.056
2.1,200000639,1688738653.40745,,,,False,52989,24,5018,5043,5077,5084,5094,-85,-86.0,-120.0,-96.0,-101.0,2023-07-07,09:04:13.407
2.1,200000637,1688738653.8305,2130.0,9162.0,1000.0,True,18958,17,5018,5043,5077,5084,5094,-92,-84.0,-82.0,-81.0,-80.0,2023-07-07,09:04:13.830
2.1,200000636,1688738654.0969388,-9045.0,8722.0,1000.0,True,543053,23,5018,5043,5084,5094,,-87,-81.0,-90.0,-93.0,,2023-07-07,09:04:14.096
2.1,200000639,1688738654.394774,,,,False,52990,25,5018,5043,5077,5084,5094,-87,-86.0,-120.0,-99.0,-102.0,2023-07-07,09:04:14.394
2.1,200000637,1688738654.809825,1956.0,8792.0,1000.0,True,18959,29,5018,5043,5077,5084,5094,-92,-86.0,-81.0,-82.0,-80.0,2023-07-07,09:04:14.809
2.1,200000636,1688738655.135311,-8933.0,7751.0,1000.0,True,543054,28,5018,5043,5084,5094,,-90,-81.0,-97.0,-120.0,,2023-07-07,09:04:15.135
2.1,200000639,1688738655.365005,,,,False,52991,22,5018,5043,5077,5094,,-88,-91.0,-97.0,-94.0,,2023-07-07,09:04:15.365
2.1,200000637,1688738655.830132,2273.0,9542.0,1000.0,True,18960,19,5018,5043,5077,5084,5094,-92,-85.0,-81.0,-82.0,-80.0,2023-07-07,09:04:15.830
2.1,200000636,1688738656.1372879,-9729.0,9263.0,1000.0,True,543055,19,5018,5043,5084,5094,,-89,-81.0,-99.0,-120.0,,2023-07-07,09:04:16.137
2.1,200000639,1688738656.332815,,,,False,52992,26,5018,5043,5077,5084,5094,-86,-89.0,-94.0,-92.0,-96.0,2023-07-07,09:04:16.332
2.1,200000637,1688738656.8541,1895.0,8529.0,1000.0,True,18961,22,5018,5043,5077,5084,5094,-92,-86.0,-81.0,-81.0,-81.0,2023-07-07,09:04:16.854
2.1,200000636,1688738657.133411,-9670.0,6939.0,1000.0,True,543056,26,5018,5043,5077,5084,5094,-86,-81.0,-100.0,-88.0,-91.0,2023-07-07,09:04:17.133
2.1,200000639,1688738657.31424,,,,False,52993,30,5018,5043,5084,5094,,-85,-93.0,-93.0,-100.0,,2023-07-07,09:04:17.314
2.1,200000641,1688738657.5445008,,,,False,473548,19,5018,5043,5077,5084,5094,-98,-88.0,-81.0,-86.0,-82.0,2023-07-07,09:04:17.544
2.1,200000637,1688738657.880144,2075.0,8981.0,1000.0,True,18962,38,5018,5043,5077,5084,5094,-91,-84.0,-81.0,-82.0,-81.0,2023-07-07,09:04:17.880
2.1,200000636,1688738658.1618109,-9484.0,6331.0,1000.0,True,543057,23,5018,5043,5077,5084,5094,-82,-81.0,-90.0,-85.0,-87.0,2023-07-07,09:04:18.161
2.1,200000641,1688738658.547993,4873.0,3075.0,1000.0,True,473549,20,5018,5043,5077,5084,5094,-100,-87.0,-82.0,-84.0,-82.0,2023-07-07,09:04:18.547
2.1,200000661,1688738658.692751,,,,False,7232,35,5018,5043,5077,5084,5094,-83,-83.0,-85.0,-81.0,-85.0,2023-07-07,09:04:18.692
2.1,200000637,1688738658.927187,1834.0,8697.0,1000.0,True,18963,25,5018,5043,5077,5084,5094,-90,-85.0,-81.0,-82.0,-81.0,2023-07-07,09:04:18.927
2.1,200000636,1688738659.157028,-9467.0,7177.0,1000.0,True,543058,16,5018,5043,5077,5084,5094,-85,-82.0,-97.0,-88.0,-93.0,2023-07-07,09:04:19.157
2.1,200000641,1688738659.5666468,4935.0,2260.0,1000.0,True,473550,10,5018,5043,5077,5084,5094,-93,-90.0,-81.0,-85.0,-82.0,2023-07-07,09:04:19.566
2.1,200000661,1688738659.645082,,,,False,7233,29,5018,5043,5077,5084,5094,-83,-83.0,-84.0,-82.0,-86.0,2023-07-07,09:04:19.645
2.1,200000637,1688738659.9349449,2102.0,9321.0,1000.0,True,18964,32,5018,5043,5077,5084,5094,-89,-83.0,-82.0,-82.0,-81.0,2023-07-07,09:04:19.934
2.1,200000636,1688738660.155763,-9780.0,6528.0,1000.0,True,543059,29,5018,5043,5077,5084,5094,-83,-81.0,-90.0,-85.0,-87.0,2023-07-07,09:04:20.155
2.1,200000641,1688738660.590746,,,,False,473551,21,5018,5043,5077,5084,5094,-92,-88.0,-82.0,-84.0,-82.0,2023-07-07,09:04:20.590
2.1,200000637,1688738660.9266438,2299.0,9723.0,1000.0,True,18965,13,5018,5043,5077,5084,5094,-89,-83.0,-81.0,-82.0,-81.0,2023-07-07,09:04:20.926
2.1,200000636,1688738661.172926,-9499.0,6875.0,1000.0,True,543060,26,5018,5043,5077,5084,5094,-83,-81.0,-99.0,-87.0,-89.0,2023-07-07,09:04:21.172
2.1,200000641,1688738661.61615,,,,False,473552,24,5018,5043,5077,5084,5094,-92,-88.0,-81.0,-85.0,-82.0,2023-07-07,09:04:21.616
2.1,200000636,1688738662.158599,-9368.0,7199.0,1000.0,True,543061,20,5018,5043,5077,5084,5094,-84,-80.0,-96.0,-84.0,-87.0,2023-07-07,09:04:22.158
2.1,200000639,1688738662.307438,,,,False,52998,28,5018,5043,5084,5094,,-85,-87.0,-95.0,-120.0,,2023-07-07,09:04:22.307
2.1,200000641,1688738662.6100838,,,,False,473553,20,5018,5043,5077,5084,5094,-95,-90.0,-81.0,-85.0,-82.0,2023-07-07,09:04:22.610
2.1,200000662,1688738662.837611,-7282.0,13009.0,1000.0,True,28078,30,5018,5043,5077,5084,5094,-82,-82.0,-86.0,-82.0,-84.0,2023-07-07,09:04:22.837
2.1,200000636,1688738663.135836,-9633.0,6606.0,1000.0,True,543062,24,5018,5043,5077,5084,5094,-84,-81.0,-97.0,-88.0,-89.0,2023-07-07,09:04:23.135
2.1,200000639,1688738663.265651,,,,False,52999,26,5018,5043,5084,5094,,-86,-90.0,-96.0,-102.0,,2023-07-07,09:04:23.265
2.1,200000665,1688738663.490116,-8471.0,6662.0,1000.0,True,4186,27,5018,5043,5077,5084,5094,-83,-84.0,-85.0,-83.0,-86.0,2023-07-07,09:04:23.490
2.1,200000641,1688738663.6060028,5092.0,1958.0,1000.0,True,473554,21,5018,5043,5077,5084,5094,-96,-90.0,-81.0,-86.0,-82.0,2023-07-07,09:04:23.606
2.1,200000662,1688738663.843598,-7535.0,11916.0,1000.0,True,28079,27,5018,5043,5077,5084,5094,-83,-82.0,-89.0,-82.0,-85.0,2023-07-07,09:04:23.843
2.1,200000636,1688738664.138006,-9418.0,7154.0,1000.0,True,543063,32,5018,5043,5077,5084,5094,-81,-81.0,-89.0,-84.0,-90.0,2023-07-07,09:04:24.138
2.1,200000639,1688738664.234493,,,,False,53000,27,5018,5043,5077,5084,5094,-87,-89.0,-120.0,-94.0,-95.0,2023-07-07,09:04:24.234
2.1,200000665,1688738664.51418,-9119.0,6313.0,1000.0,True,4187,17,5018,5043,5077,5084,5094,-82,-84.0,-89.0,-88.0,-88.0,2023-07-07,09:04:24.514
2.1,200000641,1688738664.6390638,,,,False,473555,20,5018,5043,5077,5084,5094,-95,-88.0,-82.0,-85.0,-81.0,2023-07-07,09:04:24.639
2.1,200000637,1688738664.9489639,2027.0,8996.0,1000.0,True,18969,25,5018,5043,5077,5084,5094,-88,-84.0,-81.0,-82.0,-81.0,2023-07-07,09:04:24.948
2.1,200000636,1688738665.15498,-9276.0,7714.0,1000.0,True,543064,20,5018,5043,5077,5084,5094,-83,-81.0,-86.0,-84.0,-85.0,2023-07-07,09:04:25.154
2.1,200000639,1688738665.215003,,,,False,53001,15,5018,5043,5084,,,-88,-89.0,-99.0,,,2023-07-07,09:04:25.215
2.1,200000665,1688738665.52593,-8974.0,6791.0,1000.0,True,4188,24,5018,5043,5077,5084,5094,-86,-84.0,-96.0,-89.0,-92.0,2023-07-07,09:04:25.525
2.1,200000641,1688738665.6796439,4961.0,2256.0,1000.0,True,473556,27,5018,5043,5077,5084,5094,-94,-90.0,-81.0,-84.0,-82.0,2023-07-07,09:04:25.679
2.1,200000637,1688738665.934275,2027.0,8996.0,1000.0,True,18970,17,5018,5043,5077,5084,5094,-89,-83.0,-81.0,-82.0,-80.0,2023-07-07,09:04:25.934
2.1,200000638,1688738666.010859,626.0,9155.0,1000.0,True,10118,22,5018,5043,5077,5084,5094,-85,-82.0,-82.0,-81.0,-81.0,2023-07-07,09:04:26.010
2.1,200000636,1688738666.176415,,,,False,543065,17,5018,5043,5077,5084,5094,-82,-81.0,-91.0,-85.0,-85.0,2023-07-07,09:04:26.176
2.1,200000661,1688738666.562841,,,,False,7240,23,5018,5043,5077,5084,5094,-84,-84.0,-85.0,-82.0,-85.0,2023-07-07,09:04:26.562
2.1,200000637,1688738666.904521,2027.0,8996.0,1000.0,True,18971,22,5018,5043,5077,5084,5094,-90,-84.0,-81.0,-82.0,-81.0,2023-07-07,09:04:26.904
2.1,200000638,1688738667.0251598,1100.0,10231.0,1000.0,True,10119,18,5018,5043,5077,5084,5094,-83,-84.0,-82.0,-81.0,-81.0,2023-07-07,09:04:27.025
2.1,200000636,1688738667.1788418,,,,False,543066,28,5018,5043,5077,5084,5094,-82,-81.0,-89.0,-88.0,-88.0,2023-07-07,09:04:27.178
2.1,200000661,1688738667.5310879,,,,False,7241,23,5018,5043,5077,5084,5094,-86,-84.0,-84.0,-83.0,-85.0,2023-07-07,09:04:27.531
2.1,200000637,1688738667.879912,2027.0,8996.0,1000.0,True,18972,30,5018,5043,5077,5084,5094,-89,-83.0,-81.0,-82.0,-81.0,2023-07-07,09:04:27.879
2.1,200000638,1688738668.024894,1100.0,10231.0,1000.0,True,10120,24,5018,5043,5077,5084,5094,-82,-82.0,-82.0,-81.0,-81.0,2023-07-07,09:04:28.024
2.1,200000636,1688738668.149927,-8717.0,9271.0,1000.0,True,543067,23,5018,5043,5077,5084,5094,-83,-83.0,-88.0,-85.0,-84.0,2023-07-07,09:04:28.149
2.1,200000661,1688738668.5210059,,,,False,7242,22,5018,5043,5077,5084,5094,-84,-82.0,-85.0,-83.0,-84.0,2023-07-07,09:04:28.521
2.1,200000637,1688738668.859412,2027.0,8996.0,1000.0,True,18973,23,5018,5043,5077,5084,5094,-89,-83.0,-81.0,-82.0,-81.0,2023-07-07,09:04:28.859
2.1,200000636,1688738669.118316,-9296.0,9279.0,1000.0,True,543068,32,5018,5043,5077,5084,5094,-80,-81.0,-96.0,-88.0,-92.0,2023-07-07,09:04:29.118
2.1,200000639,1688738669.255967,,,,False,53005,26,5018,5043,5077,5084,5094,-87,-89.0,-103.0,-94.0,-91.0,2023-07-07,09:04:29.255
2.1,200000665,1688738669.4946048,-8803.0,9650.0,1000.0,True,4192,16,5018,5043,5077,5084,5094,-82,-81.0,-94.0,-87.0,-87.0,2023-07-07,09:04:29.494
2.1,200000661,1688738669.545429,,,,False,7243,24,5018,5043,5077,5084,5094,-83,-84.0,-84.0,-82.0,-83.0,2023-07-07,09:04:29.545
2.1,200000637,1688738669.833881,2027.0,8996.0,1000.0,True,18974,16,5018,5043,5077,5084,5094,-87,-83.0,-82.0,-82.0,-80.0,2023-07-07,09:04:29.833
2.1,200000636,1688738670.103427,-9541.0,8830.0,1000.0,True,543069,32,5018,5043,5077,5084,5094,-82,-82.0,-92.0,-85.0,-85.0,2023-07-07,09:04:30.103
2.1,200000639,1688738670.264534,,,,False,53006,23,5018,5043,5084,5094,,-84,-89.0,-105.0,-99.0,,2023-07-07,09:04:30.264
2.1,200000665,1688738670.4762988,-8961.0,9932.0,1000.0,True,4193,26,5018,5043,5077,5084,5094,-82,-81.0,-102.0,-86.0,-89.0,2023-07-07,09:04:30.476
2.1,200000661,1688738670.58391,,,,False,7244,18,5018,5043,5077,5084,5094,-85,-84.0,-85.0,-82.0,-83.0,2023-07-07,09:04:30.583
2.1,200000637,1688738670.838822,1910.0,8638.0,1000.0,True,18975,24,5018,5043,5077,5084,5094,-87,-84.0,-81.0,-82.0,-81.0,2023-07-07,09:04:30.838
2.1,200000636,1688738671.101526,,,,False,543070,41,5018,5043,5077,5084,5094,-82,-83.0,-90.0,-84.0,-83.0,2023-07-07,09:04:31.101
2.1,200000639,1688738671.2628,,,,False,53007,18,5018,5043,5084,5094,,-84,-88.0,-94.0,-120.0,,2023-07-07,09:04:31.262
2.1,200000665,1688738671.481876,-9362.0,10378.0,1000.0,True,4194,25,5018,5043,5077,5084,5094,-82,-81.0,-92.0,-86.0,-88.0,2023-07-07,09:04:31.481
2.1,200000637,1688738671.859489,2213.0,9446.0,1000.0,True,18976,25,5018,5043,5077,5084,5094,-87,-83.0,-81.0,-82.0,-80.0,2023-07-07,09:04:31.859
2.1,200000636,1688738672.098845,-8893.0,11122.0,1000.0,True,543071,40,5018,5043,5077,5084,5094,-82,-82.0,-89.0,-84.0,-84.0,2023-07-07,09:04:32.098
2.1,200000661,1688738672.593343,,,,False,7246,20,5018,5043,5077,5084,5094,-83,-82.0,-87.0,-83.0,-86.0,2023-07-07,09:04:32.593
2.1,200000637,1688738672.840348,2349.0,9924.0,1000.0,True,18977,25,5018,5043,5077,5084,5094,-88,-83.0,-81.0,-82.0,-81.0,2023-07-07,09:04:32.840
2.1,200000636,1688738673.088058,,,,False,543072,19,5018,5043,5077,5084,5094,-82,-83.0,-88.0,-84.0,-82.0,2023-07-07,09:04:33.088
2.1,200000661,1688738673.6035368,,,,False,7247,25,5018,5043,5077,5084,5094,-82,-85.0,-89.0,-89.0,-90.0,2023-07-07,09:04:33.603
2.1,200000637,1688738673.851446,2033.0,9075.0,1000.0,True,18978,23,5018,5043,5077,5084,5094,-90,-83.0,-82.0,-82.0,-80.0,2023-07-07,09:04:33.851
2.1,200000636,1688738674.061642,-8285.0,14403.0,1000.0,True,543073,30,5018,5043,5077,5084,5094,-82,-81.0,-89.0,-85.0,-87.0,2023-07-07,09:04:34.061
2.1,200000661,1688738674.615965,,,,False,7248,22,5018,5043,5077,5084,5094,-82,-84.0,-89.0,-87.0,-91.0,2023-07-07,09:04:34.615
2.1,200000637,1688738674.886348,2033.0,9075.0,1000.0,True,18979,29,5018,5043,5077,5084,5094,-88,-84.0,-81.0,-82.0,-81.0,2023-07-07,09:04:34.886
2.1,200000636,1688738675.05091,-8285.0,14403.0,1000.0,True,543074,14,5018,5043,5077,5084,5094,-83,-80.0,-90.0,-84.0,-88.0,2023-07-07,09:04:35.050
2.1,200000639,1688738675.2515838,,,,False,53011,25,5018,5043,5077,5084,5094,-87,-83.0,-104.0,-93.0,-95.0,2023-07-07,09:04:35.251
2.1,200000663,1688738675.4838428,1566.0,9628.0,1000.0,True,131944,20,5018,5043,5077,5084,5094,-90,-87.0,-81.0,-82.0,-81.0,2023-07-07,09:04:35.483
2.1,200000661,1688738675.629072,,,,False,7249,21,5018,5043,5077,5084,5094,-82,-88.0,-90.0,-88.0,-87.0,2023-07-07,09:04:35.629
2.1,200000637,1688738675.8944988,2156.0,9541.0,1000.0,True,18980,17,5018,5043,5077,5084,5094,-89,-84.0,-81.0,-82.0,-80.0,2023-07-07,09:04:35.894
2.1,200000636,1688738676.046,-8647.0,14124.0,1000.0,True,543075,26,5018,5043,5077,5084,5094,-81,-82.0,-91.0,-85.0,-87.0,2023-07-07,09:04:36.046
2.1,200000639,1688738676.252915,,,,False,53012,28,5018,5043,5077,5084,5094,-85,-89.0,-102.0,-95.0,-98.0,2023-07-07,09:04:36.252
2.1,200000663,1688738676.501919,1393.0,8814.0,1000.0,True,131945,21,5018,5043,5077,5084,5094,-86,-84.0,-81.0,-82.0,-80.0,2023-07-07,09:04:36.501
2.1,200000661,1688738676.605553,,,,False,7250,39,5018,5043,5077,5084,5094,-82,-83.0,-89.0,-86.0,-85.0,2023-07-07,09:04:36.605
2.1,200000637,1688738676.869998,2156.0,9541.0,1000.0,True,18981,22,5018,5043,5077,5084,5094,-88,-84.0,-81.0,-82.0,-81.0,2023-07-07,09:04:36.869
2.1,200000636,1688738677.0612328,,,,False,543076,25,5018,5043,5077,5084,5094,-82,-81.0,-96.0,-85.0,-91.0,2023-07-07,09:04:37.061
2.1,200000639,1688738677.275004,,,,False,53013,15,5018,5043,5084,5094,,-85,-83.0,-94.0,-98.0,,2023-07-07,09:04:37.275
2.1,200000663,1688738677.507917,1393.0,8814.0,1000.0,True,131946,19,5018,5043,5077,5084,5094,-81,-81.0,-81.0,-82.0,-81.0,2023-07-07,09:04:37.507
2.1,200000661,1688738677.584466,,,,False,7251,20,5018,5043,5077,5084,5094,-87,-84.0,-89.0,-89.0,-86.0,2023-07-07,09:04:37.584
2.1,200000637,1688738677.8445969,2156.0,9541.0,1000.0,True,18982,19,5018,5043,5077,5084,5094,-89,-84.0,-82.0,-82.0,-81.0,2023-07-07,09:04:37.844
2.1,200000636,1688738678.101292,,,,False,543077,23,5018,5043,5077,5084,5094,-81,-83.0,-93.0,-88.0,-91.0,2023-07-07,09:04:38.101
2.1,200000661,1688738678.598258,,,,False,7252,14,5018,5043,5077,5084,5094,-82,-83.0,-95.0,-86.0,-85.0,2023-07-07,09:04:38.598
2.1,200000637,1688738678.82946,2156.0,9541.0,1000.0,True,18983,23,5018,5043,5077,5084,5094,-90,-84.0,-83.0,-81.0,-80.0,2023-07-07,09:04:38.829
2.1,200000636,1688738679.1407008,,,,False,543078,27,5018,5043,5077,5084,5094,-81,-83.0,-92.0,-89.0,-92.0,2023-07-07,09:04:39.140
2.1,200000661,1688738679.6200268,,,,False,7253,21,5018,5043,5077,5084,5094,-84,-84.0,-90.0,-86.0,-88.0,2023-07-07,09:04:39.620
2.1,200000638,1688738679.964159,1194.0,9713.0,1000.0,True,10132,23,5018,5043,5077,5084,5094,-86,-84.0,-82.0,-82.0,-80.0,2023-07-07,09:04:39.964
2.1,200000636,1688738680.1837618,,,,False,543079,29,5018,5043,5077,5084,5094,-82,-82.0,-90.0,-84.0,-93.0,2023-07-07,09:04:40.183
2.1,200000661,1688738680.6102169,,,,False,7254,24,5018,5043,5077,5084,5094,-82,-86.0,-95.0,-94.0,-92.0,2023-07-07,09:04:40.610
2.1,200000637,1688738680.7622168,2156.0,9541.0,1000.0,True,18985,15,5018,5043,5077,5084,5094,-88,-84.0,-82.0,-82.0,-81.0,2023-07-07,09:04:40.762
2.1,200000654,1688738680.969882,-9162.0,13505.0,1000.0,True,28605,17,5018,5043,5077,5084,5094,-82,-82.0,-96.0,-83.0,-89.0,2023-07-07,09:04:40.969
2.1,200000636,1688738681.220166,,,,False,543080,17,5018,5043,5077,5084,5094,-81,-81.0,-86.0,-83.0,-84.0,2023-07-07,09:04:41.220
2.1,200000639,1688738681.2349908,,,,False,53017,26,5018,5043,5084,5094,,-87,-83.0,-96.0,-102.0,,2023-07-07,09:04:41.234
2.1,200000663,1688738681.4736018,3437.0,9115.0,1000.0,True,131950,23,5018,5043,5077,5084,5094,-92,-86.0,-81.0,-84.0,-81.0,2023-07-07,09:04:41.473
2.1,200000637,1688738681.728493,2156.0,9541.0,1000.0,True,18986,24,5018,5043,5077,5084,5094,-89,-83.0,-82.0,-82.0,-81.0,2023-07-07,09:04:41.728
2.1,200000636,1688738682.258447,,,,False,543081,29,5018,5043,5077,5084,5094,-81,-83.0,-91.0,-83.0,-86.0,2023-07-07,09:04:42.258
2.1,200000661,1688738682.5821478,,,,False,7256,19,5018,5043,5077,5084,5094,-82,-86.0,-91.0,-87.0,-90.0,2023-07-07,09:04:42.582
2.1,200000637,1688738682.722051,2156.0,9541.0,1000.0,True,18987,25,5018,5043,5077,5084,5094,-90,-83.0,-81.0,-82.0,-81.0,2023-07-07,09:04:42.722
2.1,200000638,1688738682.925407,1307.0,10104.0,1000.0,True,10135,22,5018,5043,5077,5084,5094,-83,-85.0,-82.0,-81.0,-81.0,2023-07-07,09:04:42.925
2.1,200000636,1688738683.259611,,,,False,543082,22,5018,5043,5077,5084,5094,-81,-82.0,-89.0,-83.0,-87.0,2023-07-07,09:04:43.259
2.1,200000661,1688738683.59969,,,,False,7257,19,5018,5043,5077,5084,5094,-82,-86.0,-91.0,-91.0,-93.0,2023-07-07,09:04:43.599
2.1,200000637,1688738683.744474,2156.0,9541.0,1000.0,True,18988,28,5018,5043,5077,5084,5094,-89,-84.0,-81.0,-82.0,-80.0,2023-07-07,09:04:43.744
2.1,200000638,1688738683.95157,1307.0,10104.0,1000.0,True,10136,28,5018,5043,5077,5084,5094,-82,-83.0,-81.0,-81.0,-80.0,2023-07-07,09:04:43.951
2.1,200000636,1688738684.217623,,,,False,543083,21,5018,5043,5077,5084,5094,-81,-83.0,-85.0,-83.0,-83.0,2023-07-07,09:04:44.217
2.1,200000661,1688738684.618279,,,,False,7258,11,5018,5043,5077,5084,5094,-82,-86.0,-89.0,-90.0,-90.0,2023-07-07,09:04:44.618
2.1,200000637,1688738684.765094,2156.0,9541.0,1000.0,True,18989,17,5018,5043,5077,5084,5094,-89,-84.0,-81.0,-83.0,-81.0,2023-07-07,09:04:44.765
2.1,200000636,1688738685.207069,,,,False,543084,19,5018,5043,5077,5084,5094,-82,-84.0,-87.0,-85.0,-89.0,2023-07-07,09:04:45.207
2.1,200000661,1688738685.635882,,,,False,7259,23,5018,5043,5077,5084,5094,-83,-88.0,-92.0,-90.0,-95.0,2023-07-07,09:04:45.635
2.1,200000637,1688738685.791113,1880.0,8660.0,1000.0,True,18990,21,5018,5043,5077,5084,5094,-89,-83.0,-81.0,-81.0,-81.0,2023-07-07,09:04:45.791
2.1,200000636,1688738686.221691,,,,False,543085,23,5018,5043,5077,5084,5094,-81,-82.0,-85.0,-82.0,-85.0,2023-07-07,09:04:46.221
2.1,200000661,1688738686.636147,,,,False,7260,19,5018,5043,5077,5084,5094,-82,-88.0,-93.0,-90.0,-92.0,2023-07-07,09:04:46.636
2.1,200000637,1688738686.839062,1880.0,8660.0,1000.0,True,18991,24,5018,5043,5077,5084,5094,-90,-84.0,-81.0,-82.0,-81.0,2023-07-07,09:04:46.839
2.1,200000636,1688738687.217545,,,,False,543086,31,5018,5043,5077,5084,5094,-81,-82.0,-86.0,-83.0,-83.0,2023-07-07,09:04:47.217
2.1,200000661,1688738687.596356,,,,False,7261,15,5018,5043,5077,5084,5094,-82,-88.0,-101.0,-94.0,-93.0,2023-07-07,09:04:47.596
2.1,200000637,1688738687.860615,1880.0,8660.0,1000.0,True,18992,30,5018,5043,5077,5084,5094,-88,-84.0,-82.0,-82.0,-80.0,2023-07-07,09:04:47.860
2.1,200000636,1688738688.223538,,,,False,543087,20,5018,5043,5077,5084,5094,-82,-82.0,-85.0,-82.0,-86.0,2023-07-07,09:04:48.223
2.1,200000661,1688738688.57983,,,,False,7262,12,5018,5043,5077,5084,5094,-81,-86.0,-93.0,-91.0,-91.0,2023-07-07,09:04:48.579
2.1,200000637,1688738688.857437,2122.0,9422.0,1000.0,True,18993,30,5018,5043,5077,5084,5094,-89,-84.0,-81.0,-82.0,-81.0,2023-07-07,09:04:48.857
2.1,200000636,1688738689.217839,,,,False,543088,38,5018,5043,5077,5084,5094,-82,-85.0,-84.0,-87.0,-83.0,2023-07-07,09:04:49.217
2.1,200000641,1688738689.709729,4584.0,2712.0,1000.0,True,473580,19,5018,5043,5077,5084,5094,-92,-84.0,-82.0,-83.0,-81.0,2023-07-07,09:04:49.709
2.1,200000637,1688738689.849032,2122.0,9422.0,1000.0,True,18994,22,5018,5043,5077,5084,5094,-88,-84.0,-82.0,-82.0,-81.0,2023-07-07,09:04:49.849
2.1,200000636,1688738690.1879048,,,,False,543089,21,5018,5043,5077,5084,5094,-83,-85.0,-87.0,-86.0,-88.0,2023-07-07,09:04:50.187
2.1,200000641,1688738690.705051,4584.0,2712.0,1000.0,True,473581,23,5018,5043,5077,5084,5094,-90,-85.0,-82.0,-85.0,-82.0,2023-07-07,09:04:50.705
2.1,200000637,1688738690.8315248,1860.0,8665.0,1000.0,True,18995,30,5018,5043,5077,5084,5094,-88,-83.0,-82.0,-82.0,-81.0,2023-07-07,09:04:50.831
