time,62039-62043,62021-62027,62021-62028,62021-62035,62021-62039,62021-62043,62027-62028,62027-62035,62027-62039,62027-62043,62028-62035,62028-62039,62028-62043,62035-62039,62035-62043,62018-62020,62018-62021,62018-62023,62018-62027,62018-62028,62018-62035,62018-62037,62018-62039,62018-62043,62020-62021,62020-62023,62020-62027,62020-62028,62020-62035,62020-62037,62020-62039,62020-62043,62021-62023,62021-62037,62023-62027,62023-62028,62023-62035,62023-62037,62023-62039,62023-62043,62027-62037,62028-62037,62035-62037,62037-62039,62037-62043,62018-62025,62020-62025,62021-62025,62023-62025,62025-62027,62025-62028,62025-62035,62025-62037,62025-62039,62025-62043,62018-62022,62020-62022,62021-62022,62022-62023,62022-62025,62022-62027,62022-62028,62022-62035,62022-62037,62022-62039,62022-62043
14:39:25,108.79998345905004,108.55474907821157,116.7212699338558,81.7822122059981,83.43068918162643,175.4316118532887,9.815812529748552,79.43283978226502,65.42764927216125,70.47023946453447,81.09795783830523,66.95910026930493,60.88550170455682,14.139014923012,121.28004195295813,164.54632057662434,103.21197896483851,58.62161488154744,71.64750839449535,70.37526487796566,24.42559326189934,70.46930240832044,20.171413270106726,100.67568018670048,199.805270262334,106.12166802404535,99.8463579500758,96.62615189243077,177.65448618494636,106.79483318884697,163.52077082613206,84.78767463971892,125.15308258141464,151.91438051340438,29.110552084287004,20.763329649035104,74.70233149679477,28.609304121969657,61.103893742967216,50.70662463484293,56.166267644238914,46.65521810659772,91.75633832172753,79.86558441950118,30.367431375844987,179.39309731627495,65.6980722571329,177.5845025051994,128.81590997313816,107.82304092934432,110.73729943114166,184.1665803621066,142.94176569149718,170.8875961588225,132.09330348696705,51.229952551610324,152.55923366766666,61.49058926603711,64.35781530869703,148.5522669754524,53.518484125965585,59.586691125865656,40.71452252096498,90.48426059699976,32.31784705361377,115.02711994627057
14:39:26,108.40580642197222,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,173.58694114331314,4.549678301606322,78.45015954109161,65.98038687976599,69.59052990603104,78.26523400457619,65.58944731136236,65.42862402209857,12.994020087803918,120.68272552259005,151.8009639356912,103.21197896483851,58.62161488154744,70.72434790003358,69.10767697452748,25.230648564037146,70.46930240832044,19.19196440367017,99.66287203500218,194.3143326752542,93.17935915997339,91.88338109039385,90.44031297028955,166.68556926276491,91.51367806426005,153.70072858099886,67.67373895911093,125.15308258141464,151.91438051340438,29.493159626922232,25.08453082442194,75.22680358113062,28.609304121969657,62.35180709752496,49.003435355967554,56.849718051783604,52.30158251175627,92.43104271519083,80.6114957733814,29.566413986262997,177.85043517204605,77.47415692085742,175.5323006546453,127.57558909353273,107.170314861861,109.18212247123061,182.53900305101462,142.0256516250978,171.08261475501672,129.90238568033914,57.23587687436243,158.18782303661422,48.58335919525497,78.83527782839826,157.31372033098853,66.57384389851516,68.73241393541225,39.950356452995806,104.32986479754413,38.22137469051758,127.82304807260364
14:39:27,109.29430594574944,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,173.8811096594628,4.549678301606322,78.45015954109161,65.98038687976599,69.51358073989304,78.26523400457619,65.58944731136236,65.39760000313699,12.994020087803918,121.62090471924628,151.8009639356912,103.21197896483851,58.62161488154744,70.72434790003358,69.10767697452748,25.230648564037146,70.46930240832044,19.19196440367017,100.76509445014398,194.3143326752542,93.17935915997339,91.88338109039385,90.44031297028955,166.68556926276491,91.51367806426005,153.70072858099886,66.03424820319906,125.15308258141464,151.91438051340438,29.493159626922232,25.08453082442194,75.22680358113062,28.609304121969657,62.35180709752496,49.52098395375802,56.849718051783604,52.30158251175627,92.43104271519083,80.6114957733814,30.832625101447707,177.85043517204605,77.47415692085742,175.5323006546453,127.57558909353273,107.170314861861,109.18212247123061,182.53900305101462,142.0256516250978,171.08261475501672,128.49991409728753,60.830352229855926,154.76559632914177,47.86663712151215,77.8593181551271,152.05996195037196,63.593001627582815,66.05092435558988,44.982329747155624,104.1298947252428,42.13020623954878,127.09737752120685
14:39:28,112.09055351919244,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,175.88137452728796,4.549678301606322,78.45015954109161,65.98038687976599,70.96299368931436,78.26523400457619,65.58944731136236,66.93045412045149,12.994020087803918,124.46799569587833,147.39074695957348,103.21197896483851,58.62161488154744,70.72434790003358,69.10767697452748,25.230648564037146,70.46930240832044,19.19196440367017,103.7701197392754,198.87603680774868,89.33044124981596,93.38790058142473,91.18589133011868,164.3152476812934,82.74634874689733,151.3502325361765,51.519828198538804,125.15308258141464,151.91438051340438,29.493159626922232,25.08453082442194,75.22680358113062,28.609304121969657,62.35180709752496,51.90214596571489,56.849718051783604,52.30158251175627,92.43104271519083,80.6114957733814,33.96598929079587,177.85043517204605,93.92041212794473,175.5323006546453,127.57558909353273,107.170314861861,109.18212247123061,182.53900305101462,142.0256516250978,171.08261475501672,126.91067196256121,60.830352229855926,156.97706322979903,47.86663712151215,77.8593181551271,152.05996195037196,63.593001627582815,66.05092435558988,44.982329747155624,104.1298947252428,42.13020623954878,129.2662070235495
14:39:29,112.09055351919244,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,175.88137452728796,4.549678301606322,78.45015954109161,65.98038687976599,70.96299368931436,78.26523400457619,65.58944731136236,66.93045412045149,12.994020087803918,124.46799569587833,147.39074695957348,103.21197896483851,58.62161488154744,70.72434790003358,69.10767697452748,25.230648564037146,70.46930240832044,19.19196440367017,103.7701197392754,198.87603680774868,89.33044124981596,93.38790058142473,91.18589133011868,164.3152476812934,82.74634874689733,151.3502325361765,51.519828198538804,125.15308258141464,151.91438051340438,29.493159626922232,25.08453082442194,75.22680358113062,28.609304121969657,62.35180709752496,51.90214596571489,56.849718051783604,52.30158251175627,92.43104271519083,80.6114957733814,33.96598929079587,177.85043517204605,93.92041212794473,175.5323006546453,127.57558909353273,107.170314861861,109.18212247123061,182.53900305101462,142.0256516250978,171.08261475501672,126.91067196256121,60.830352229855926,156.97706322979903,47.86663712151215,77.8593181551271,152.05996195037196,63.593001627582815,66.05092435558988,44.982329747155624,104.1298947252428,42.13020623954878,129.2662070235495
14:39:30,114.19517451174889,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,175.7206626468348,4.549678301606322,78.45015954109161,65.98038687976599,69.82664896949447,78.26523400457619,65.58944731136236,65.98296974700114,12.994020087803918,126.73758938295325,152.57383449237992,102.54692390773697,59.39131525975984,71.19544894248658,69.62849219235059,24.338617658770552,71.40076241893229,18.60657404610921,107.60416648207953,206.41445950079373,94.29819768725072,100.3308218136832,97.90188307799843,169.50646546316813,85.22308984762718,156.59243837365577,47.68404141007098,125.15308258141464,151.91438051340438,29.493159626922232,25.08453082442194,75.22680358113062,28.609304121969657,62.35180709752496,52.9901803317387,56.849718051783604,52.30158251175627,92.43104271519083,80.6114957733814,37.836076061993104,178.2955319186889,101.6126231594566,175.5323006546453,127.57558909353273,107.170314861861,109.18212247123061,182.53900305101462,142.0256516250978,171.08261475501672,121.45369808671951,63.194417917513846,142.7151371970593,64.84302376623482,61.663418813568136,131.059478928057,42.56527620522705,45.604803942617735,55.99507846249929,89.66459909333662,48.00451519300353,110.94377999191884
14:39:31,117.54713756207376,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,178.59174417167833,4.549678301606322,78.45015954109161,65.98038687976599,72.4263239047816,78.26523400457619,65.58944731136236,68.65957439620777,12.994020087803918,130.10298067725344,153.80348105253822,102.54692390773697,58.90198991900448,71.19544894248658,69.62849219235059,24.338617658770552,73.47103876443735,18.60657404610921,110.99811237986735,209.52322392649276,96.53068003369769,103.12485784042296,100.56189591781899,171.18748299694866,84.31653293990048,158.31388781498848,44.59371132777403,124.59515877931598,154.44962286031284,29.263512535219068,24.878719137105133,74.66378135206052,31.47352657598387,61.7841637839496,56.82245797055843,59.048726313673164,54.49907326950421,94.69326124261832,82.94084656601893,39.76607637521456,178.2955319186889,105.99070095203285,175.5323006546453,127.75971784468385,107.170314861861,109.18212247123061,182.53900305101462,142.79112456782713,171.08261475501672,120.78151929211884,63.194417917513846,145.60364392384344,64.84302376623482,61.142593035576134,131.059478928057,42.56527620522705,45.604803942617735,55.99507846249929,92.17224108860019,48.00451519300353,113.78225241742858
14:39:32,117.54713756207376,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,178.59174417167833,4.549678301606322,78.45015954109161,65.98038687976599,72.4263239047816,78.26523400457619,65.58944731136236,68.65957439620777,12.994020087803918,130.10298067725344,153.80348105253822,102.54692390773697,58.90198991900448,71.19544894248658,69.62849219235059,24.338617658770552,73.47103876443735,18.60657404610921,110.99811237986735,209.52322392649276,96.53068003369769,103.12485784042296,100.56189591781899,171.18748299694866,84.31653293990048,158.31388781498848,44.59371132777403,124.59515877931598,154.44962286031284,29.263512535219068,24.878719137105133,74.66378135206052,31.47352657598387,61.7841637839496,56.82245797055843,59.048726313673164,54.49907326950421,94.69326124261832,82.94084656601893,39.76607637521456,181.86212978906403,107.01932622836193,179.05517292294306,131.06370350514126,110.71567278303539,112.68550160164246,186.2044576344857,145.68975539034517,174.72839315489495,123.02437735419257,64.3903893019568,114.69975349323968,96.00021683887992,34.05641126478469,118.08169650375412,11.649789507137312,14.386330311978265,68.9060929714718,65.38086629808572,56.88343284060876,82.85716271090247
14:39:33,110.31765321888054,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,172.9852549306959,4.549678301606322,78.45015954109161,65.98038687976599,67.6899617781278,78.26523400457619,65.58944731136236,63.713866988833125,12.994020087803918,122.80044221521085,132.37512400637857,102.54692390773697,58.90198991900448,71.19544894248658,69.62849219235059,24.338617658770552,73.47103876443735,18.60657404610921,103.44667123406312,196.0114864547732,77.07969287695148,88.92674193421313,85.65082896568114,151.09254098524423,61.04497193977546,138.42508163398153,29.14778057030346,124.59515877931598,154.44962286031284,29.263512535219068,24.878719137105133,74.66378135206052,31.47352657598387,61.7841637839496,50.112170739413116,59.048726313673164,54.49907326950421,94.69326124261832,82.94084656601893,32.11103865724809,186.9717422944734,120.26869281304029,184.50837882919475,135.6861797342855,115.79368875216775,117.68070027767065,191.54452539330913,149.6141471439218,180.01738474804267,129.3055708347615,73.74442324935468,87.91735051245064,108.27639128192412,30.731818804311523,113.24979423748233,2.5523758952153965,5.892634663076728,80.91967907100339,59.9302543129,68.47937598145238,67.3260373431736
14:39:34,99.13204483707699,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,163.86817223501083,4.549678301606322,78.45015954109161,65.98038687976599,60.4128985749394,78.26523400457619,65.58944731136236,56.162890638684594,12.994020087803918,111.52828820192823,110.42076924053174,102.54692390773697,58.90198991900448,71.19544894248658,69.62849219235059,24.338617658770552,73.47103876443735,18.60657404610921,91.95784234042658,188.55685569306885,64.00430866374222,85.70749922810705,81.47134023971199,131.89554565269705,37.20228447933222,120.0929998198754,25.31011963460364,124.59515877931598,154.44962286031284,29.263512535219068,24.878719137105133,74.66378135206052,31.47352657598387,61.7841637839496,39.84171092816938,59.048726313673164,54.49907326950421,94.69326124261832,82.94084656601893,21.105916454788627,186.9717422944734,147.21414160097376,184.50837882919475,135.6861797342855,115.79368875216775,117.68070027767065,191.54452539330913,149.6141471439218,180.01738474804267,133.70517254829804,66.77638261275543,77.13337908090465,113.36838126335891,19.381229846199535,121.31176712005222,9.968838266587976,5.501926776591425,76.98253680937185,49.19392370538712,64.12801072286949,51.84396099677332
14:39:35,99.13204483707699,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,163.86817223501083,4.549678301606322,78.45015954109161,65.98038687976599,60.4128985749394,78.26523400457619,65.58944731136236,56.162890638684594,12.994020087803918,111.52828820192823,110.42076924053174,102.54692390773697,58.90198991900448,71.19544894248658,69.62849219235059,24.338617658770552,73.47103876443735,18.60657404610921,91.95784234042658,188.55685569306885,64.00430866374222,85.70749922810705,81.47134023971199,131.89554565269705,37.20228447933222,120.0929998198754,25.31011963460364,124.59515877931598,154.44962286031284,29.263512535219068,24.878719137105133,74.66378135206052,31.47352657598387,61.7841637839496,39.84171092816938,59.048726313673164,54.49907326950421,94.69326124261832,82.94084656601893,21.105916454788627,186.9717422944734,147.21414160097376,184.50837882919475,135.6861797342855,115.79368875216775,117.68070027767065,191.54452539330913,149.6141471439218,180.01738474804267,133.70517254829804,66.76617021330708,67.74729987718602,121.81570528498288,11.667066464644133,124.54916454142561,19.443938265509022,14.8950627369032,79.81378827913534,39.61038029532658,66.82151217519106,42.5315697258559
14:39:36,86.3702520177612,107.1217563675547,110.37743076229714,81.03730970546593,84.12312524816721,156.6290649308276,4.549678301606322,78.45015954109161,65.98038687976599,59.23806107501032,78.26523400457619,65.58944731136236,54.70007367169723,12.994020087803918,98.26784517557195,92.52845537463956,102.54692390773697,58.90198991900448,71.19544894248658,69.62849219235059,24.338617658770552,73.47103876443735,18.60657404610921,77.34109138073063,172.9031362382506,48.54729303943885,73.19130510463879,68.74012860465461,114.13168065058552,19.52529732585284,102.45281273097591,16.471599408777955,124.59515877931598,154.44962286031284,29.263512535219068,24.878719137105133,74.66378135206052,31.47352657598387,61.7841637839496,32.73544657078065,59.048726313673164,54.49907326950421,94.69326124261832,82.94084656601893,4.267446016550032,186.40566888799154,148.5473295839169,184.21498737430926,135.06593915578495,115.2240875351288,117.09919035186856,191.02724446366696,148.95824954131828,179.48684099815407,145.98752215844263,76.91773197193221,52.80975169937878,128.14414464891166,19.979778718472623,115.19216310086976,21.7546961760611,17.903119805872404,89.78130272947406,41.387375322648694,76.79883212774217,40.54572414624409
14:39:37,70.67887600191031,79.74473201723642,80.44106801810273,61.66073034582728,67.89925391823242,127.593524021811,7.791248132298202,82.8993195586877,60.161169997312,63.40020833256376,77.88421514967034,54.08486045443125,57.05382311870434,26.76559952948085,96.35222179596566,86.46166787568418,81.1297148742224,58.90198991900448,71.0534100367952,64.24669824471194,29.519096145031504,73.47103876443735,14.820415212133248,68.46709600728964,144.16185794793526,46.84452026553547,75.01437979018354,69.7212343762257,114.50610934468818,15.665491846770873,88.81720237787322,18.16260168112762,98.46276999936052,128.50132193667102,30.59797877630291,23.92735093844051,80.56636843562423,31.47352657598387,53.95587376801859,33.15226848606004,60.608890942333055,54.84533468951195,100.61321417460645,74.44909464867712,7.451381286325087,187.67027185026234,156.03776475718442,167.36674316149313,136.44980507379447,116.61822842229613,123.55166662561317,196.62041842498334,150.41983390022267,176.35665980050186,157.1846088880803,77.84283854251889,48.599535337518496,107.16931508616645,19.295079479318144,118.86146663154682,29.12716924830645,26.742088718861375,97.83644636971883,36.34082121009422,71.69698671159702,41.39509961137811
14:39:38,70.49266422473585,79.74473201723642,80.44106801810273,61.66073034582728,67.89925391823242,128.64127352912965,7.791248132298202,82.8993195586877,60.161169997312,65.89262822114972,77.88421514967034,54.08486045443125,59.386329454643466,26.76559952948085,95.84573783879772,85.05387192069497,81.1297148742224,58.90198991900448,71.0534100367952,64.24669824471194,29.519096145031504,73.47103876443735,14.820415212133248,67.5980033485449,144.01543253532816,47.22191465376845,75.87510338989316,70.38859063941797,113.30189572508982,15.775022084516038,87.79729739262247,17.476322891489463,98.46276999936052,128.50132193667102,30.59797877630291,23.92735093844051,80.56636843562423,31.47352657598387,53.95587376801859,35.45935610202013,60.608890942333055,54.84533468951195,100.61321417460645,74.44909464867712,10.549349518813377,187.67027185026234,158.38885832615986,167.36674316149313,136.44980507379447,116.61822842229613,123.55166662561317,196.62041842498334,150.41983390022267,176.35665980050186,160.46877600094197,75.87086916803318,43.32245309552047,110.6483854512832,17.083622287827527,124.44929567973647,34.32648717221406,30.773873092158226,97.46885855312232,29.599618964603096,70.95107831420724,37.88771968227165
14:39:39,76.66082945605605,79.74473201723642,80.44106801810273,61.66073034582728,67.89925391823242,137.65983506110845,7.791248132298202,82.8993195586877,60.161169997312,77.35698781343933,77.88421514967034,54.08486045443125,70.71945141586707,26.76559952948085,100.807097721295,79.79241457115609,81.1297148742224,58.90198991900448,71.0534100367952,64.24669824471194,29.519096145031504,73.47103876443735,14.820415212133248,71.69056300226407,143.54480419401114,49.686358898918066,79.68105861878269,73.52690312861239,108.7218234901776,19.58630962394691,84.1161629271297,8.592009948528355,98.46276999936052,128.50132193667102,30.59797877630291,23.92735093844051,80.56636843562423,31.47352657598387,53.95587376801859,46.82499751252483,60.608890942333055,54.84533468951195,100.61321417460645,74.44909464867712,20.371342257110797,187.67027185026234,167.55478815643215,167.36674316149313,136.44980507379447,116.61822842229613,123.55166662561317,196.62041842498334,150.41983390022267,176.35665980050186,170.69291465001618,74.63409068443525,46.104748055394154,111.87044238437464,16.3519427202087,127.30154065094803,36.54925182313069,32.51525951795859,96.91566244742432,26.544380739804208,70.28261159903244,46.155082150688926
14:39:40,76.66082945605605,79.74473201723642,80.44106801810273,61.66073034582728,67.89925391823242,137.65983506110845,7.791248132298202,82.8993195586877,60.161169997312,77.35698781343933,77.88421514967034,54.08486045443125,70.71945141586707,26.76559952948085,100.807097721295,79.79241457115609,81.1297148742224,58.90198991900448,71.0534100367952,64.24669824471194,29.519096145031504,73.47103876443735,14.820415212133248,71.69056300226407,143.54480419401114,49.686358898918066,79.68105861878269,73.52690312861239,108.7218234901776,19.58630962394691,84.1161629271297,8.592009948528355,98.46276999936052,128.50132193667102,30.59797877630291,23.92735093844051,80.56636843562423,31.47352657598387,53.95587376801859,46.82499751252483,60.608890942333055,54.84533468951195,100.61321417460645,74.44909464867712,20.371342257110797,187.67027185026234,167.55478815643215,167.36674316149313,136.44980507379447,116.61822842229613,123.55166662561317,196.62041842498334,150.41983390022267,176.35665980050186,170.69291465001618,75.12510348627721,42.175746052716896,115.12858305617621,18.131978833454003,129.96595484684102,40.542384026760274,36.2649192098021,98.28899406097645,22.670427110863667,71.56063851479887,42.53547626171052
14:39:41,76.66082945605605,79.74473201723642,80.44106801810273,61.66073034582728,67.89925391823242,137.65983506110845,7.791248132298202,82.8993195586877,60.161169997312,77.35698781343933,77.88421514967034,54.08486045443125,70.71945141586707,26.76559952948085,100.807097721295,79.79241457115609,81.1297148742224,58.882390620580644,71.0534100367952,64.24669824471194,29.519096145031504,75.30999344512863,14.820415212133248,71.69056300226407,143.54480419401114,50.25683325463286,79.68105861878269,73.52690312861239,108.7218234901776,17.58713908531863,84.1161629271297,8.592009948528355,97.98092346033937,130.98505352464161,30.04100306478027,23.35796339977853,80.38252110159993,34.51669776002003,53.79672553660887,47.39074094336137,62.9740062708509,57.27517543259735,102.65840711423525,76.58635839171545,19.22303504661313,187.67027185026234,167.55478815643215,167.36674316149313,136.13999269118727,116.61822842229613,123.55166662561317,196.62041842498334,151.47438762609102,176.35665980050186,170.69291465001618,64.19512526619741,27.91191396733099,117.72686570624182,22.345318386878546,148.91463283258946,51.98036596388084,45.645556227393556,90.58383344528993,13.297181012430467,64.18221959551276,25.591101866155395
14:39:42,76.66082945605605,79.74473201723642,80.44106801810273,61.66073034582728,67.89925391823242,137.65983506110845,7.791248132298202,82.8993195586877,60.161169997312,77.35698781343933,77.88421514967034,54.08486045443125,70.71945141586707,26.76559952948085,100.807097721295,85.60191684732148,81.1297148742224,58.882390620580644,71.0534100367952,64.24669824471194,29.519096145031504,75.30999344512863,14.820415212133248,71.69056300226407,147.629437802694,52.66580827027676,81.40708638284902,75.64005274648828,114.36241985124246,18.43395155178469,89.44068009275784,14.86507424665327,97.98092346033937,130.98505352464161,30.04100306478027,23.35796339977853,80.38252110159993,34.51669776002003,53.79672553660887,47.39074094336137,62.9740062708509,57.27517543259735,102.65840711423525,76.58635839171545,19.22303504661313,187.67027185026234,164.99865522421527,167.36674316149313,136.13999269118727,116.61822842229613,123.55166662561317,196.62041842498334,151.47438762609102,176.35665980050186,170.69291465001618,54.440202223066436,34.12404142328466,113.9403795450157,25.466403599002668,158.11777231393378,55.22892432948338,48.06962586597482,81.8814624560074,20.88717625192705,56.06499251493524,24.13217044751346
14:39:43,82.58416573215243,79.74473201723642,80.44106801810273,61.66073034582728,67.89925391823242,140.35862361169941,7.791248132298202,82.8993195586877,60.161169997312,74.72531140135581,77.88421514967034,54.08486045443125,68.7774605203813,26.76559952948085,107.77097827664485,95.97715890308791,81.1297148742224,58.882390620580644,71.0534100367952,64.24669824471194,29.519096145031504,75.30999344512863,14.820415212133248,79.25835680898803,154.29157745779034,57.189381423311744,84.06721002301661,79.10720373306847,124.29794620220022,23.33418356500479,98.7948010550971,16.810268805237158,97.98092346033937,130.98505352464161,30.04100306478027,23.35796339977853,80.38252110159993,34.51669776002003,53.79672553660887,45.663751376293746,62.9740062708509,57.27517543259735,102.65840711423525,76.58635839171545,12.056745224416463,187.67027185026234,159.00950342634368,167.36674316149313,136.13999269118727,116.61822842229613,123.55166662561317,196.62041842498334,151.47438762609102,176.35665980050186,161.86062120992017,47.377191729249446,48.89715562952044,110.64956153520949,28.909564658613206,163.83384660812388,57.4247800168834,49.90282638030805,75.4008410518032,28.077464984063013,50.14925063805001,32.463400441423225
